starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 13 20:18:10 2023	1697253490	0	460	460	285
Fri Oct 13 20:18:16 2023	1697253496	0	460	460	419
Fri Oct 13 20:18:11 2023	1697253491	1	460	461	226
Fri Oct 13 20:18:06 2023	1697253486	0	461	461	451
Fri Oct 13 20:18:16 2023	1697253496	1	461	462	442
Fri Oct 13 20:18:18 2023	1697253498	0	462	462	457
Fri Oct 13 20:18:08 2023	1697253488	1	462	463	455
Fri Oct 13 20:18:11 2023	1697253491	0	463	463	223
Fri Oct 13 20:18:11 2023	1697253491	0	464	464	278
Fri Oct 13 20:18:06 2023	1697253486	0	464	464	439
Fri Oct 13 20:18:06 2023	1697253486	1	465	466	454
Fri Oct 13 20:18:14 2023	1697253494	1	466	466	229
Fri Oct 13 20:18:14 2023	1697253494	0	467	467	198
Fri Oct 13 20:18:14 2023	1697253494	0	467	467	249
Fri Oct 13 20:18:14 2023	1697253494	0	467	467	221
Fri Oct 13 20:18:18 2023	1697253498	0	468	468	463
Fri Oct 13 20:18:10 2023	1697253490	0	468	468	341
Fri Oct 13 20:18:11 2023	1697253491	0	469	469	282
Fri Oct 13 20:18:11 2023	1697253491	0	469	469	236
Fri Oct 13 20:18:18 2023	1697253498	0	469	469	413
Fri Oct 13 20:18:14 2023	1697253494	0	469	469	249
Fri Oct 13 20:18:16 2023	1697253496	0	469	469	459
Fri Oct 13 20:18:14 2023	1697253494	0	469	469	277
Fri Oct 13 20:18:12 2023	1697253492	1	469	470	462
Fri Oct 13 20:18:09 2023	1697253489	0	471	471	194
Fri Oct 13 20:18:16 2023	1697253496	0	472	472	464
Fri Oct 13 20:18:18 2023	1697253498	0	473	473	465
Fri Oct 13 20:18:09 2023	1697253489	0	474	474	454
Fri Oct 13 20:18:10 2023	1697253490	0	474	474	307
Fri Oct 13 20:18:08 2023	1697253488	0	475	475	464
Fri Oct 13 20:18:05 2023	1697253485	0	475	475	126
Fri Oct 13 20:18:09 2023	1697253489	0	475	475	453
Fri Oct 13 20:18:16 2023	1697253496	0	476	476	468
Fri Oct 13 20:18:10 2023	1697253490	0	477	477	314
Fri Oct 13 20:18:17 2023	1697253497	0	479	479	442
Fri Oct 13 20:18:18 2023	1697253498	1	478	479	366
Fri Oct 13 20:18:05 2023	1697253485	0	479	479	91
Fri Oct 13 20:18:05 2023	1697253485	0	480	480	91
Fri Oct 13 20:18:10 2023	1697253490	0	480	480	347
Fri Oct 13 20:18:16 2023	1697253496	0	482	482	438
Fri Oct 13 20:18:10 2023	1697253490	0	482	482	389
Fri Oct 13 20:18:08 2023	1697253488	0	482	482	255
Fri Oct 13 20:18:05 2023	1697253485	0	482	482	133
Fri Oct 13 20:18:05 2023	1697253485	0	482	482	113
Fri Oct 13 20:18:16 2023	1697253496	0	483	483	458
Fri Oct 13 20:18:06 2023	1697253486	0	484	484	453
Fri Oct 13 20:18:17 2023	1697253497	0	484	484	437
Fri Oct 13 20:18:18 2023	1697253498	0	485	485	477
Fri Oct 13 20:18:18 2023	1697253498	0	485	485	477
Fri Oct 13 20:18:18 2023	1697253498	0	485	485	477
Fri Oct 13 20:18:16 2023	1697253496	1	485	485	476
Fri Oct 13 20:18:05 2023	1697253485	0	485	485	113
Fri Oct 13 20:18:08 2023	1697253488	0	485	485	481
Fri Oct 13 20:18:18 2023	1697253498	1	485	486	440
Fri Oct 13 20:18:16 2023	1697253496	0	486	486	467
Fri Oct 13 20:18:10 2023	1697253490	0	486	486	274
Fri Oct 13 20:18:08 2023	1697253488	0	486	486	479
Fri Oct 13 20:18:17 2023	1697253497	0	486	486	476
Fri Oct 13 20:18:12 2023	1697253492	0	487	487	479
Fri Oct 13 20:18:09 2023	1697253489	0	487	487	381
Fri Oct 13 20:18:07 2023	1697253487	0	487	487	456
Fri Oct 13 20:18:16 2023	1697253496	0	487	487	446
Fri Oct 13 20:18:09 2023	1697253489	0	488	488	378
Fri Oct 13 20:18:09 2023	1697253489	0	488	488	369
Fri Oct 13 20:18:09 2023	1697253489	1	488	489	282
Fri Oct 13 20:18:05 2023	1697253485	0	490	490	323
Fri Oct 13 20:18:07 2023	1697253487	1	490	491	472
Fri Oct 13 20:18:18 2023	1697253498	0	491	491	456
Fri Oct 13 20:18:18 2023	1697253498	0	491	491	491
Fri Oct 13 20:18:18 2023	1697253498	0	491	491	485
Fri Oct 13 20:18:05 2023	1697253485	0	492	492	172
Fri Oct 13 20:18:07 2023	1697253487	0	493	493	426
Fri Oct 13 20:18:16 2023	1697253496	0	493	493	481
Fri Oct 13 20:18:07 2023	1697253487	1	495	495	415
Fri Oct 13 20:18:11 2023	1697253491	0	495	495	318
Fri Oct 13 20:18:16 2023	1697253496	1	495	496	462
Fri Oct 13 20:18:16 2023	1697253496	0	496	496	484
Fri Oct 13 20:18:05 2023	1697253485	0	497	497	90
Fri Oct 13 20:18:13 2023	1697253493	0	498	498	371
Fri Oct 13 20:18:09 2023	1697253489	4	495	499	470
Fri Oct 13 20:18:12 2023	1697253492	0	500	500	487
Fri Oct 13 20:18:07 2023	1697253487	1	499	500	410
Fri Oct 13 20:18:07 2023	1697253487	1	499	500	412
Fri Oct 13 20:18:09 2023	1697253489	0	500	500	296
Fri Oct 13 20:18:18 2023	1697253498	0	501	501	484
Fri Oct 13 20:18:18 2023	1697253498	0	502	502	390
Fri Oct 13 20:18:16 2023	1697253496	0	502	502	470
Fri Oct 13 20:18:07 2023	1697253487	0	503	503	484
Fri Oct 13 20:18:08 2023	1697253488	0	503	503	496
Fri Oct 13 20:18:06 2023	1697253486	0	503	503	463
Fri Oct 13 20:18:09 2023	1697253489	0	505	505	479
Fri Oct 13 20:18:08 2023	1697253488	0	505	505	494
Fri Oct 13 20:18:08 2023	1697253488	0	506	506	485
Fri Oct 13 20:18:08 2023	1697253488	0	506	506	494
Fri Oct 13 20:18:08 2023	1697253488	1	505	506	496
Fri Oct 13 20:18:18 2023	1697253498	0	507	507	499
Fri Oct 13 20:18:08 2023	1697253488	0	507	507	499
Fri Oct 13 20:18:09 2023	1697253489	1	507	507	414
Fri Oct 13 20:18:07 2023	1697253487	0	507	507	455
Fri Oct 13 20:18:09 2023	1697253489	0	508	508	203
Fri Oct 13 20:18:11 2023	1697253491	1	507	508	325
Fri Oct 13 20:18:09 2023	1697253489	0	508	508	308
Fri Oct 13 20:18:09 2023	1697253489	2	506	508	397
Fri Oct 13 20:18:09 2023	1697253489	0	508	508	391
Fri Oct 13 20:18:09 2023	1697253489	0	508	508	446
Fri Oct 13 20:18:11 2023	1697253491	1	508	508	484
Fri Oct 13 20:18:11 2023	1697253491	1	508	508	270
Fri Oct 13 20:18:18 2023	1697253498	0	508	508	494
Fri Oct 13 20:18:16 2023	1697253496	0	508	508	427
Fri Oct 13 20:18:09 2023	1697253489	0	509	509	469
Fri Oct 13 20:18:07 2023	1697253487	0	510	510	503
Fri Oct 13 20:18:09 2023	1697253489	0	510	510	474
Fri Oct 13 20:18:09 2023	1697253489	0	511	511	444
Fri Oct 13 20:18:18 2023	1697253498	1	510	511	507
Fri Oct 13 20:18:05 2023	1697253485	0	513	513	255
Fri Oct 13 20:18:18 2023	1697253498	0	513	513	469
Fri Oct 13 20:18:15 2023	1697253495	0	514	514	504
Fri Oct 13 20:18:16 2023	1697253496	1	513	514	504
Fri Oct 13 20:18:18 2023	1697253498	0	514	514	469
Fri Oct 13 20:18:18 2023	1697253498	0	514	514	469
Fri Oct 13 20:18:17 2023	1697253497	1	514	515	463
Fri Oct 13 20:18:07 2023	1697253487	0	515	515	463
Fri Oct 13 20:18:09 2023	1697253489	0	518	518	500
Fri Oct 13 20:18:05 2023	1697253485	0	519	519	325
Fri Oct 13 20:18:16 2023	1697253496	0	519	519	482
Fri Oct 13 20:18:09 2023	1697253489	0	519	519	428
Fri Oct 13 20:18:11 2023	1697253491	1	518	519	360
Fri Oct 13 20:18:10 2023	1697253490	0	520	520	372
Fri Oct 13 20:18:13 2023	1697253493	1	520	520	441
Fri Oct 13 20:18:16 2023	1697253496	2	519	521	492
Fri Oct 13 20:18:18 2023	1697253498	0	521	521	514
Fri Oct 13 20:18:11 2023	1697253491	0	521	521	375
Fri Oct 13 20:18:18 2023	1697253498	0	522	522	519
Fri Oct 13 20:18:15 2023	1697253495	0	522	522	515
Fri Oct 13 20:18:08 2023	1697253488	0	522	522	511
Fri Oct 13 20:18:08 2023	1697253488	0	522	522	515
Fri Oct 13 20:18:07 2023	1697253487	0	524	524	477
Fri Oct 13 20:18:16 2023	1697253496	0	524	524	454
Fri Oct 13 20:18:18 2023	1697253498	0	525	525	524
Fri Oct 13 20:18:16 2023	1697253496	0	526	526	477
Fri Oct 13 20:18:12 2023	1697253492	0	526	526	521
Fri Oct 13 20:18:15 2023	1697253495	1	526	526	450
Fri Oct 13 20:18:18 2023	1697253498	0	527	527	480
Fri Oct 13 20:18:16 2023	1697253496	0	527	527	483
Fri Oct 13 20:18:18 2023	1697253498	0	527	528	481
Fri Oct 13 20:18:09 2023	1697253489	0	528	528	401
Fri Oct 13 20:18:08 2023	1697253488	0	530	530	523
Fri Oct 13 20:18:09 2023	1697253489	0	530	530	518
Fri Oct 13 20:18:07 2023	1697253487	0	531	531	521
Fri Oct 13 20:18:18 2023	1697253498	0	531	531	481
Fri Oct 13 20:18:18 2023	1697253498	0	531	531	484
Fri Oct 13 20:18:08 2023	1697253488	0	531	531	511
Fri Oct 13 20:18:06 2023	1697253486	0	531	531	505
Fri Oct 13 20:18:06 2023	1697253486	1	531	532	422
Fri Oct 13 20:18:18 2023	1697253498	0	532	532	501
Fri Oct 13 20:18:08 2023	1697253488	0	532	532	520
Fri Oct 13 20:18:07 2023	1697253487	0	532	532	506
Fri Oct 13 20:18:14 2023	1697253494	0	533	533	313
Fri Oct 13 20:18:16 2023	1697253496	0	533	533	519
Fri Oct 13 20:18:07 2023	1697253487	0	533	533	424
Fri Oct 13 20:18:15 2023	1697253495	0	534	534	469
Fri Oct 13 20:18:18 2023	1697253498	0	534	534	422
Fri Oct 13 20:18:18 2023	1697253498	0	534	534	530
Fri Oct 13 20:18:18 2023	1697253498	1	534	534	454
Fri Oct 13 20:18:09 2023	1697253489	0	535	535	396
Fri Oct 13 20:18:16 2023	1697253496	0	535	535	490
Fri Oct 13 20:18:07 2023	1697253487	1	536	537	512
Fri Oct 13 20:18:07 2023	1697253487	0	538	538	530
Fri Oct 13 20:18:13 2023	1697253493	0	538	538	400
Fri Oct 13 20:18:12 2023	1697253492	1	538	539	472
Fri Oct 13 20:18:16 2023	1697253496	0	539	539	490
Fri Oct 13 20:18:15 2023	1697253495	1	538	539	308
Fri Oct 13 20:18:10 2023	1697253490	5	534	539	374
Fri Oct 13 20:18:09 2023	1697253489	0	539	539	235
Fri Oct 13 20:18:18 2023	1697253498	0	539	539	534
Fri Oct 13 20:18:12 2023	1697253492	0	540	540	532
Fri Oct 13 20:18:05 2023	1697253485	0	541	541	374
Fri Oct 13 20:18:07 2023	1697253487	0	543	543	535
Fri Oct 13 20:18:05 2023	1697253485	0	543	543	356
Fri Oct 13 20:18:06 2023	1697253486	0	543	543	473
Fri Oct 13 20:18:16 2023	1697253496	0	543	543	531
Fri Oct 13 20:18:07 2023	1697253487	0	543	543	536
Fri Oct 13 20:18:10 2023	1697253490	0	543	543	380
Fri Oct 13 20:18:09 2023	1697253489	0	544	544	274
Fri Oct 13 20:18:08 2023	1697253488	0	544	544	280
Fri Oct 13 20:18:16 2023	1697253496	0	544	544	482
Fri Oct 13 20:18:18 2023	1697253498	0	545	545	520
Fri Oct 13 20:18:18 2023	1697253498	0	545	545	527
Fri Oct 13 20:18:08 2023	1697253488	0	545	545	534
Fri Oct 13 20:18:18 2023	1697253498	0	546	546	539
Fri Oct 13 20:18:08 2023	1697253488	0	546	546	533
Fri Oct 13 20:18:13 2023	1697253493	0	546	546	517
Fri Oct 13 20:18:13 2023	1697253493	0	547	547	479
Fri Oct 13 20:18:08 2023	1697253488	0	547	547	536
Fri Oct 13 20:18:09 2023	1697253489	0	547	547	249
Fri Oct 13 20:18:16 2023	1697253496	0	547	547	528
Fri Oct 13 20:18:12 2023	1697253492	0	547	547	539
Fri Oct 13 20:18:17 2023	1697253497	1	547	547	521
Fri Oct 13 20:18:18 2023	1697253498	0	548	548	502
Fri Oct 13 20:18:18 2023	1697253498	0	548	548	540
Fri Oct 13 20:18:18 2023	1697253498	0	548	548	519
Fri Oct 13 20:18:13 2023	1697253493	0	548	548	410
Fri Oct 13 20:18:18 2023	1697253498	0	548	548	523
Fri Oct 13 20:18:09 2023	1697253489	2	546	549	237
Fri Oct 13 20:18:12 2023	1697253492	0	549	549	543
Fri Oct 13 20:18:18 2023	1697253498	1	548	549	543
Fri Oct 13 20:18:15 2023	1697253495	0	549	549	471
Fri Oct 13 20:18:07 2023	1697253487	0	551	551	517
Fri Oct 13 20:18:10 2023	1697253490	0	551	551	382
Fri Oct 13 20:18:13 2023	1697253493	0	551	551	442
Fri Oct 13 20:18:09 2023	1697253489	0	552	552	313
Fri Oct 13 20:18:07 2023	1697253487	4	548	552	540
Fri Oct 13 20:18:15 2023	1697253495	0	554	554	480
Fri Oct 13 20:18:10 2023	1697253490	0	554	554	424
Fri Oct 13 20:18:18 2023	1697253498	0	554	554	536
Fri Oct 13 20:18:14 2023	1697253494	0	554	554	332
Fri Oct 13 20:18:13 2023	1697253493	7	548	555	423
Fri Oct 13 20:18:16 2023	1697253496	0	555	555	526
Fri Oct 13 20:18:17 2023	1697253497	0	556	556	481
Fri Oct 13 20:18:07 2023	1697253487	0	556	556	437
Fri Oct 13 20:18:15 2023	1697253495	1	556	556	503
Fri Oct 13 20:18:12 2023	1697253492	0	556	556	487
Fri Oct 13 20:18:16 2023	1697253496	0	556	556	547
Fri Oct 13 20:18:11 2023	1697253491	1	556	557	346
Fri Oct 13 20:18:10 2023	1697253490	0	557	557	399
Fri Oct 13 20:18:11 2023	1697253491	0	560	560	332
Fri Oct 13 20:18:11 2023	1697253491	0	560	560	379
Fri Oct 13 20:18:11 2023	1697253491	0	561	561	347
Fri Oct 13 20:18:15 2023	1697253495	0	561	561	482
Fri Oct 13 20:18:11 2023	1697253491	3	558	561	369
Fri Oct 13 20:18:16 2023	1697253496	0	562	562	539
Fri Oct 13 20:18:16 2023	1697253496	0	562	562	500
Fri Oct 13 20:18:17 2023	1697253497	0	562	562	555
Fri Oct 13 20:18:15 2023	1697253495	1	564	564	506
Fri Oct 13 20:18:15 2023	1697253495	0	565	565	540
Fri Oct 13 20:18:13 2023	1697253493	0	565	565	439
Fri Oct 13 20:18:18 2023	1697253498	1	565	565	550
Fri Oct 13 20:18:11 2023	1697253491	7	559	565	342
Fri Oct 13 20:18:15 2023	1697253495	0	565	565	487
Fri Oct 13 20:18:13 2023	1697253493	0	566	566	426
Fri Oct 13 20:18:06 2023	1697253486	1	565	566	504
Fri Oct 13 20:18:13 2023	1697253493	2	564	566	297
Fri Oct 13 20:18:08 2023	1697253488	0	566	566	555
Fri Oct 13 20:18:15 2023	1697253495	0	566	566	438
Fri Oct 13 20:18:15 2023	1697253495	0	567	567	485
Fri Oct 13 20:18:09 2023	1697253489	0	570	570	314
Fri Oct 13 20:18:11 2023	1697253491	0	570	570	525
Fri Oct 13 20:18:08 2023	1697253488	1	569	570	544
Fri Oct 13 20:18:11 2023	1697253491	0	570	570	319
Fri Oct 13 20:18:14 2023	1697253494	0	571	571	387
Fri Oct 13 20:18:11 2023	1697253491	0	571	571	337
Fri Oct 13 20:18:11 2023	1697253491	0	571	571	319
Fri Oct 13 20:18:08 2023	1697253488	0	572	572	567
Fri Oct 13 20:18:05 2023	1697253485	0	573	573	95
Fri Oct 13 20:18:17 2023	1697253497	0	573	573	532
Fri Oct 13 20:18:15 2023	1697253495	0	574	574	484
Fri Oct 13 20:18:11 2023	1697253491	0	574	574	549
Fri Oct 13 20:18:10 2023	1697253490	0	574	574	458
Fri Oct 13 20:18:08 2023	1697253488	0	575	575	542
Fri Oct 13 20:18:12 2023	1697253492	0	575	575	556
Fri Oct 13 20:18:12 2023	1697253492	0	575	575	563
Fri Oct 13 20:18:08 2023	1697253488	0	577	577	567
Fri Oct 13 20:18:08 2023	1697253488	1	577	578	567
Fri Oct 13 20:18:16 2023	1697253496	0	578	578	554
Fri Oct 13 20:18:10 2023	1697253490	1	577	578	466
Fri Oct 13 20:18:07 2023	1697253487	0	578	578	548
Fri Oct 13 20:18:15 2023	1697253495	0	579	579	287
Fri Oct 13 20:18:12 2023	1697253492	0	579	579	535
Fri Oct 13 20:18:17 2023	1697253497	0	579	579	516
Fri Oct 13 20:18:12 2023	1697253492	0	580	580	562
Fri Oct 13 20:18:08 2023	1697253488	0	580	580	569
Fri Oct 13 20:18:15 2023	1697253495	2	578	580	479
Fri Oct 13 20:18:12 2023	1697253492	0	581	581	569
Fri Oct 13 20:18:06 2023	1697253486	1	580	581	540
Fri Oct 13 20:18:15 2023	1697253495	1	580	581	305
Fri Oct 13 20:18:08 2023	1697253488	0	581	581	534
Fri Oct 13 20:18:15 2023	1697253495	1	581	582	327
Fri Oct 13 20:18:08 2023	1697253488	0	582	582	572
Fri Oct 13 20:18:09 2023	1697253489	1	581	582	530
Fri Oct 13 20:18:10 2023	1697253490	0	582	582	478
Fri Oct 13 20:18:10 2023	1697253490	0	582	582	488
Fri Oct 13 20:18:08 2023	1697253488	0	583	583	566
Fri Oct 13 20:18:11 2023	1697253491	0	584	584	332
Fri Oct 13 20:18:15 2023	1697253495	0	584	584	329
Fri Oct 13 20:18:08 2023	1697253488	0	584	584	550
Fri Oct 13 20:18:09 2023	1697253489	0	584	584	399
Fri Oct 13 20:18:08 2023	1697253488	0	584	584	572
Fri Oct 13 20:18:10 2023	1697253490	1	583	584	467
Fri Oct 13 20:18:16 2023	1697253496	0	585	585	558
Fri Oct 13 20:18:15 2023	1697253495	3	583	586	483
Fri Oct 13 20:18:07 2023	1697253487	0	587	587	561
Fri Oct 13 20:18:11 2023	1697253491	0	587	587	337
Fri Oct 13 20:18:11 2023	1697253491	0	587	587	397
Fri Oct 13 20:18:10 2023	1697253490	0	588	588	421
Fri Oct 13 20:18:10 2023	1697253490	0	588	588	442
Fri Oct 13 20:18:15 2023	1697253495	1	589	589	330
Fri Oct 13 20:18:08 2023	1697253488	0	589	589	585
Fri Oct 13 20:18:12 2023	1697253492	0	589	589	568
Fri Oct 13 20:18:11 2023	1697253491	0	589	589	458
Fri Oct 13 20:18:11 2023	1697253491	1	590	590	465
Fri Oct 13 20:18:11 2023	1697253491	0	590	590	218
Fri Oct 13 20:18:18 2023	1697253498	0	590	590	556
Fri Oct 13 20:18:11 2023	1697253491	0	590	590	567
Fri Oct 13 20:18:15 2023	1697253495	1	590	591	316
Fri Oct 13 20:18:17 2023	1697253497	0	591	591	587
Fri Oct 13 20:18:17 2023	1697253497	1	591	591	555
Fri Oct 13 20:18:11 2023	1697253491	1	591	592	567
Fri Oct 13 20:18:16 2023	1697253496	0	592	592	587
Fri Oct 13 20:18:06 2023	1697253486	0	592	592	554
Fri Oct 13 20:18:11 2023	1697253491	0	592	592	455
Fri Oct 13 20:18:18 2023	1697253498	0	593	593	472
Fri Oct 13 20:18:18 2023	1697253498	0	593	593	472
Fri Oct 13 20:18:18 2023	1697253498	0	593	593	560
Fri Oct 13 20:18:14 2023	1697253494	0	593	593	431
Fri Oct 13 20:18:07 2023	1697253487	0	593	593	586
Fri Oct 13 20:18:17 2023	1697253497	1	593	594	562
Fri Oct 13 20:18:08 2023	1697253488	6	588	594	574
Fri Oct 13 20:18:18 2023	1697253498	0	595	595	590
Fri Oct 13 20:18:08 2023	1697253488	0	595	595	566
Fri Oct 13 20:18:11 2023	1697253491	0	595	595	412
Fri Oct 13 20:18:09 2023	1697253489	0	595	595	410
Fri Oct 13 20:18:08 2023	1697253488	0	595	595	582
Fri Oct 13 20:18:11 2023	1697253491	0	595	595	534
Fri Oct 13 20:18:06 2023	1697253486	1	595	596	539
Fri Oct 13 20:18:09 2023	1697253489	0	596	596	533
Fri Oct 13 20:18:07 2023	1697253487	1	595	596	557
Fri Oct 13 20:18:08 2023	1697253488	0	597	597	583
Fri Oct 13 20:18:13 2023	1697253493	0	597	597	480
Fri Oct 13 20:18:13 2023	1697253493	2	595	597	486
Fri Oct 13 20:18:09 2023	1697253489	0	596	597	534
Fri Oct 13 20:18:08 2023	1697253488	0	597	597	573
Fri Oct 13 20:18:11 2023	1697253491	1	596	597	513
Fri Oct 13 20:18:06 2023	1697253486	1	597	597	573
Fri Oct 13 20:18:16 2023	1697253496	0	597	597	587
Fri Oct 13 20:18:11 2023	1697253491	0	598	598	514
Fri Oct 13 20:18:18 2023	1697253498	0	598	598	545
Fri Oct 13 20:18:13 2023	1697253493	1	598	598	476
Fri Oct 13 20:18:11 2023	1697253491	0	599	599	561
Fri Oct 13 20:18:11 2023	1697253491	1	598	599	477
Fri Oct 13 20:18:07 2023	1697253487	0	599	599	586
Fri Oct 13 20:18:07 2023	1697253487	0	599	599	502
Fri Oct 13 20:18:10 2023	1697253490	0	599	599	509
Fri Oct 13 20:18:11 2023	1697253491	1	598	599	593
Fri Oct 13 20:18:11 2023	1697253491	1	599	600	458
Fri Oct 13 20:18:16 2023	1697253496	1	599	600	538
Fri Oct 13 20:18:11 2023	1697253491	0	600	600	517
Fri Oct 13 20:18:11 2023	1697253491	0	600	600	458
Fri Oct 13 20:18:08 2023	1697253488	0	601	601	587
Fri Oct 13 20:18:18 2023	1697253498	0	601	601	480
Fri Oct 13 20:18:16 2023	1697253496	0	601	601	579
Fri Oct 13 20:18:06 2023	1697253486	0	602	602	578
Fri Oct 13 20:18:11 2023	1697253491	1	601	602	476
Fri Oct 13 20:18:06 2023	1697253486	1	602	602	519
Fri Oct 13 20:18:13 2023	1697253493	1	601	602	426
Fri Oct 13 20:18:17 2023	1697253497	1	603	603	561
Fri Oct 13 20:18:10 2023	1697253490	0	603	603	370
Fri Oct 13 20:18:11 2023	1697253491	1	603	603	503
Fri Oct 13 20:18:11 2023	1697253491	0	603	603	542
Fri Oct 13 20:18:11 2023	1697253491	1	603	604	442
Fri Oct 13 20:18:14 2023	1697253494	0	604	604	388
Fri Oct 13 20:18:08 2023	1697253488	0	604	604	478
Fri Oct 13 20:18:11 2023	1697253491	0	604	604	578
Fri Oct 13 20:18:15 2023	1697253495	0	605	605	522
Fri Oct 13 20:18:09 2023	1697253489	0	605	605	321
Fri Oct 13 20:18:07 2023	1697253487	0	605	605	569
Fri Oct 13 20:18:10 2023	1697253490	0	606	606	433
Fri Oct 13 20:18:18 2023	1697253498	0	606	606	560
Fri Oct 13 20:18:18 2023	1697253498	0	606	606	560
Fri Oct 13 20:18:12 2023	1697253492	0	606	606	596
Fri Oct 13 20:18:18 2023	1697253498	0	606	606	572
Fri Oct 13 20:18:06 2023	1697253486	1	607	607	476
Fri Oct 13 20:18:12 2023	1697253492	1	607	607	598
Fri Oct 13 20:18:18 2023	1697253498	0	608	608	604
Fri Oct 13 20:18:18 2023	1697253498	0	608	608	593
Fri Oct 13 20:18:16 2023	1697253496	0	608	608	550
Fri Oct 13 20:18:08 2023	1697253488	0	608	608	601
Fri Oct 13 20:18:14 2023	1697253494	0	608	608	436
Fri Oct 13 20:18:18 2023	1697253498	0	609	609	593
Fri Oct 13 20:18:11 2023	1697253491	1	609	609	522
Fri Oct 13 20:18:11 2023	1697253491	1	609	609	583
Fri Oct 13 20:18:11 2023	1697253491	0	610	610	585
Fri Oct 13 20:18:13 2023	1697253493	0	610	610	470
Fri Oct 13 20:18:08 2023	1697253488	0	610	610	485
Fri Oct 13 20:18:07 2023	1697253487	0	611	611	594
Fri Oct 13 20:18:11 2023	1697253491	0	611	611	527
Fri Oct 13 20:18:15 2023	1697253495	1	611	611	489
Fri Oct 13 20:18:18 2023	1697253498	0	612	612	607
Fri Oct 13 20:18:08 2023	1697253488	0	612	612	605
Fri Oct 13 20:18:06 2023	1697253486	0	612	612	500
Fri Oct 13 20:18:06 2023	1697253486	0	613	613	513
Fri Oct 13 20:18:16 2023	1697253496	1	613	613	538
Fri Oct 13 20:18:16 2023	1697253496	0	613	613	587
Fri Oct 13 20:18:16 2023	1697253496	0	613	613	514
Fri Oct 13 20:18:05 2023	1697253485	2	612	614	319
Fri Oct 13 20:18:16 2023	1697253496	2	612	614	512
Fri Oct 13 20:18:05 2023	1697253485	0	614	614	347
Fri Oct 13 20:18:11 2023	1697253491	1	615	615	473
Fri Oct 13 20:18:17 2023	1697253497	0	615	615	486
Fri Oct 13 20:18:06 2023	1697253486	0	616	616	497
Fri Oct 13 20:18:11 2023	1697253491	1	615	616	575
Fri Oct 13 20:18:10 2023	1697253490	1	615	616	436
Fri Oct 13 20:18:16 2023	1697253496	0	616	616	557
Fri Oct 13 20:18:15 2023	1697253495	0	617	617	539
Fri Oct 13 20:18:11 2023	1697253491	1	617	618	605
Fri Oct 13 20:18:14 2023	1697253494	0	618	618	482
Fri Oct 13 20:18:11 2023	1697253491	0	618	618	534
Fri Oct 13 20:18:16 2023	1697253496	1	617	618	558
Fri Oct 13 20:18:13 2023	1697253493	0	618	618	510
Fri Oct 13 20:18:14 2023	1697253494	0	618	618	457
Fri Oct 13 20:18:11 2023	1697253491	0	619	619	577
Fri Oct 13 20:18:13 2023	1697253493	0	619	619	502
Fri Oct 13 20:18:13 2023	1697253493	0	619	619	480
Fri Oct 13 20:18:13 2023	1697253493	0	619	619	487
Fri Oct 13 20:18:07 2023	1697253487	0	619	619	538
Fri Oct 13 20:18:10 2023	1697253490	0	619	619	545
Fri Oct 13 20:18:06 2023	1697253486	0	619	619	520
Fri Oct 13 20:18:13 2023	1697253493	1	619	620	497
Fri Oct 13 20:18:06 2023	1697253486	0	620	620	611
Fri Oct 13 20:18:16 2023	1697253496	0	620	620	603
Fri Oct 13 20:18:18 2023	1697253498	0	620	620	519
Fri Oct 13 20:18:11 2023	1697253491	0	620	620	537
Fri Oct 13 20:18:06 2023	1697253486	1	620	621	563
Fri Oct 13 20:18:06 2023	1697253486	0	621	621	552
Fri Oct 13 20:18:06 2023	1697253486	0	621	621	535
Fri Oct 13 20:18:06 2023	1697253486	0	621	621	511
Fri Oct 13 20:18:08 2023	1697253488	0	621	621	611
Fri Oct 13 20:18:08 2023	1697253488	0	621	621	612
Fri Oct 13 20:18:06 2023	1697253486	1	620	621	512
Fri Oct 13 20:18:11 2023	1697253491	1	621	622	567
Fri Oct 13 20:18:18 2023	1697253498	0	622	622	501
Fri Oct 13 20:18:10 2023	1697253490	1	621	622	545
Fri Oct 13 20:18:07 2023	1697253487	1	621	622	606
Fri Oct 13 20:18:06 2023	1697253486	0	622	622	525
Fri Oct 13 20:18:15 2023	1697253495	0	622	622	589
Fri Oct 13 20:18:06 2023	1697253486	1	621	622	565
Fri Oct 13 20:18:12 2023	1697253492	0	622	622	622
Fri Oct 13 20:18:12 2023	1697253492	0	622	622	607
Fri Oct 13 20:18:16 2023	1697253496	0	622	622	602
Fri Oct 13 20:18:15 2023	1697253495	1	622	623	493
Fri Oct 13 20:18:13 2023	1697253493	0	623	623	478
Fri Oct 13 20:18:11 2023	1697253491	1	622	623	582
Fri Oct 13 20:18:07 2023	1697253487	0	623	623	596
Fri Oct 13 20:18:11 2023	1697253491	1	623	623	586
Fri Oct 13 20:18:07 2023	1697253487	3	620	624	602
Fri Oct 13 20:18:08 2023	1697253488	0	624	624	597
Fri Oct 13 20:18:18 2023	1697253498	0	625	625	600
Fri Oct 13 20:18:16 2023	1697253496	0	626	626	578
Fri Oct 13 20:18:15 2023	1697253495	0	626	626	499
Fri Oct 13 20:18:15 2023	1697253495	1	625	626	503
Fri Oct 13 20:18:13 2023	1697253493	0	626	626	358
