starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 13 20:17:32 2023	1697253452	1	730	731	719
Fri Oct 13 20:17:28 2023	1697253448	2	730	732	182
Fri Oct 13 20:17:34 2023	1697253454	0	733	733	711
Fri Oct 13 20:17:37 2023	1697253457	0	733	733	728
Fri Oct 13 20:17:28 2023	1697253448	0	733	733	549
Fri Oct 13 20:17:35 2023	1697253455	0	733	733	407
Fri Oct 13 20:17:24 2023	1697253444	1	733	734	719
Fri Oct 13 20:17:36 2023	1697253456	0	734	734	519
Fri Oct 13 20:17:32 2023	1697253452	0	735	735	727
Fri Oct 13 20:17:34 2023	1697253454	0	735	735	526
Fri Oct 13 20:17:38 2023	1697253458	4	731	735	665
Fri Oct 13 20:17:28 2023	1697253448	1	735	735	590
Fri Oct 13 20:17:30 2023	1697253450	0	735	735	728
Fri Oct 13 20:17:39 2023	1697253459	0	736	736	717
Fri Oct 13 20:17:37 2023	1697253457	0	736	736	725
Fri Oct 13 20:17:31 2023	1697253451	1	735	736	327
Fri Oct 13 20:17:38 2023	1697253458	1	736	736	702
Fri Oct 13 20:17:28 2023	1697253448	0	736	736	168
Fri Oct 13 20:17:31 2023	1697253451	0	736	736	259
Fri Oct 13 20:17:32 2023	1697253452	0	736	736	378
Fri Oct 13 20:17:39 2023	1697253459	0	736	736	720
Fri Oct 13 20:17:28 2023	1697253448	0	737	737	147
Fri Oct 13 20:17:38 2023	1697253458	0	737	737	727
Fri Oct 13 20:17:39 2023	1697253459	0	737	737	700
Fri Oct 13 20:17:35 2023	1697253455	0	738	738	486
Fri Oct 13 20:17:32 2023	1697253452	1	737	738	728
Fri Oct 13 20:17:24 2023	1697253444	0	738	738	717
Fri Oct 13 20:17:34 2023	1697253454	0	738	738	476
Fri Oct 13 20:17:32 2023	1697253452	1	738	739	730
Fri Oct 13 20:17:24 2023	1697253444	0	739	739	716
Fri Oct 13 20:17:37 2023	1697253457	0	740	740	698
Fri Oct 13 20:17:34 2023	1697253454	2	739	741	522
Fri Oct 13 20:17:37 2023	1697253457	1	740	741	737
Fri Oct 13 20:17:35 2023	1697253455	0	741	741	465
Fri Oct 13 20:17:28 2023	1697253448	1	741	741	377
Fri Oct 13 20:17:32 2023	1697253452	0	741	741	730
Fri Oct 13 20:17:35 2023	1697253455	1	740	741	465
Fri Oct 13 20:17:39 2023	1697253459	0	742	742	720
Fri Oct 13 20:17:32 2023	1697253452	0	743	743	734
Fri Oct 13 20:17:38 2023	1697253458	1	743	744	529
Fri Oct 13 20:17:37 2023	1697253457	1	743	744	740
Fri Oct 13 20:17:39 2023	1697253459	1	744	745	705
Fri Oct 13 20:17:39 2023	1697253459	0	746	746	706
Fri Oct 13 20:17:39 2023	1697253459	0	747	747	343
Fri Oct 13 20:17:34 2023	1697253454	1	747	747	563
Fri Oct 13 20:17:31 2023	1697253451	0	747	747	351
Fri Oct 13 20:17:28 2023	1697253448	0	747	747	229
Fri Oct 13 20:17:39 2023	1697253459	0	747	747	712
Fri Oct 13 20:17:34 2023	1697253454	0	748	748	720
Fri Oct 13 20:17:28 2023	1697253448	0	750	750	286
Fri Oct 13 20:17:35 2023	1697253455	1	750	751	502
Fri Oct 13 20:17:38 2023	1697253458	1	750	751	738
Fri Oct 13 20:17:28 2023	1697253448	0	751	751	245
Fri Oct 13 20:17:37 2023	1697253457	1	751	752	742
Fri Oct 13 20:17:38 2023	1697253458	0	752	752	539
Fri Oct 13 20:17:32 2023	1697253452	0	752	752	741
Fri Oct 13 20:17:28 2023	1697253448	1	752	753	608
Fri Oct 13 20:17:38 2023	1697253458	1	752	753	518
Fri Oct 13 20:17:28 2023	1697253448	0	753	753	129
Fri Oct 13 20:17:28 2023	1697253448	0	753	753	611
Fri Oct 13 20:17:28 2023	1697253448	0	754	754	306
Fri Oct 13 20:17:28 2023	1697253448	0	754	754	171
Fri Oct 13 20:17:39 2023	1697253459	0	756	756	729
Fri Oct 13 20:17:39 2023	1697253459	1	756	756	723
Fri Oct 13 20:17:34 2023	1697253454	0	757	757	662
Fri Oct 13 20:17:37 2023	1697253457	0	757	757	748
Fri Oct 13 20:17:37 2023	1697253457	0	757	757	424
Fri Oct 13 20:17:39 2023	1697253459	0	758	758	680
Fri Oct 13 20:17:36 2023	1697253456	1	758	758	435
Fri Oct 13 20:17:28 2023	1697253448	0	758	758	218
Fri Oct 13 20:17:35 2023	1697253455	0	759	759	515
Fri Oct 13 20:17:38 2023	1697253458	0	759	759	596
Fri Oct 13 20:17:32 2023	1697253452	0	759	760	746
Fri Oct 13 20:17:34 2023	1697253454	0	760	760	503
Fri Oct 13 20:17:39 2023	1697253459	0	760	760	662
Fri Oct 13 20:17:38 2023	1697253458	1	760	760	646
Fri Oct 13 20:17:33 2023	1697253453	1	760	761	703
Fri Oct 13 20:17:36 2023	1697253456	1	760	761	572
Fri Oct 13 20:17:34 2023	1697253454	1	762	762	723
Fri Oct 13 20:17:30 2023	1697253450	1	763	763	580
Fri Oct 13 20:17:37 2023	1697253457	0	763	763	749
Fri Oct 13 20:17:30 2023	1697253450	1	763	764	590
Fri Oct 13 20:17:34 2023	1697253454	0	764	764	728
Fri Oct 13 20:17:35 2023	1697253455	0	765	765	737
Fri Oct 13 20:17:36 2023	1697253456	0	765	765	556
Fri Oct 13 20:17:28 2023	1697253448	4	762	766	246
Fri Oct 13 20:17:34 2023	1697253454	0	767	767	673
Fri Oct 13 20:17:38 2023	1697253458	0	767	767	755
Fri Oct 13 20:17:37 2023	1697253457	0	768	768	746
Fri Oct 13 20:17:34 2023	1697253454	1	767	768	729
Fri Oct 13 20:17:39 2023	1697253459	1	768	769	348
Fri Oct 13 20:17:32 2023	1697253452	0	769	769	452
Fri Oct 13 20:17:38 2023	1697253458	1	769	769	529
Fri Oct 13 20:17:30 2023	1697253450	0	770	770	561
Fri Oct 13 20:17:36 2023	1697253456	0	771	771	497
Fri Oct 13 20:17:24 2023	1697253444	0	772	772	765
Fri Oct 13 20:17:36 2023	1697253456	0	772	772	571
Fri Oct 13 20:17:30 2023	1697253450	0	772	772	550
Fri Oct 13 20:17:30 2023	1697253450	0	773	773	621
Fri Oct 13 20:17:34 2023	1697253454	1	773	774	751
Fri Oct 13 20:17:31 2023	1697253451	0	775	775	125
Fri Oct 13 20:17:32 2023	1697253452	1	775	775	480
Fri Oct 13 20:17:38 2023	1697253458	1	775	776	488
Fri Oct 13 20:17:37 2023	1697253457	1	776	776	765
Fri Oct 13 20:17:34 2023	1697253454	0	777	777	684
Fri Oct 13 20:17:37 2023	1697253457	1	777	777	707
Fri Oct 13 20:17:35 2023	1697253455	0	778	778	510
Fri Oct 13 20:17:39 2023	1697253459	1	777	778	766
Fri Oct 13 20:17:37 2023	1697253457	1	778	778	415
Fri Oct 13 20:17:34 2023	1697253454	0	778	778	757
Fri Oct 13 20:17:39 2023	1697253459	2	777	779	730
Fri Oct 13 20:17:34 2023	1697253454	1	778	779	603
Fri Oct 13 20:17:27 2023	1697253447	1	779	779	429
Fri Oct 13 20:17:34 2023	1697253454	0	781	781	753
Fri Oct 13 20:17:32 2023	1697253452	1	782	782	480
Fri Oct 13 20:17:37 2023	1697253457	3	780	783	428
Fri Oct 13 20:17:37 2023	1697253457	1	782	783	758
Fri Oct 13 20:17:39 2023	1697253459	0	783	783	750
Fri Oct 13 20:17:37 2023	1697253457	0	783	783	712
Fri Oct 13 20:17:34 2023	1697253454	1	784	784	759
Fri Oct 13 20:17:35 2023	1697253455	0	785	785	778
Fri Oct 13 20:17:30 2023	1697253450	0	786	786	634
Fri Oct 13 20:17:29 2023	1697253449	1	785	786	656
Fri Oct 13 20:17:39 2023	1697253459	0	786	786	374
Fri Oct 13 20:17:39 2023	1697253459	0	787	787	785
Fri Oct 13 20:17:30 2023	1697253450	1	786	787	612
Fri Oct 13 20:17:39 2023	1697253459	0	788	788	753
Fri Oct 13 20:17:33 2023	1697253453	0	788	788	536
Fri Oct 13 20:17:34 2023	1697253454	1	788	788	760
Fri Oct 13 20:17:37 2023	1697253457	0	789	789	772
Fri Oct 13 20:17:27 2023	1697253447	0	790	790	424
Fri Oct 13 20:17:38 2023	1697253458	1	790	791	777
Fri Oct 13 20:17:38 2023	1697253458	0	791	791	574
Fri Oct 13 20:17:39 2023	1697253459	4	788	791	739
Fri Oct 13 20:17:34 2023	1697253454	1	791	792	727
Fri Oct 13 20:17:26 2023	1697253446	0	792	792	759
Fri Oct 13 20:17:39 2023	1697253459	0	792	793	791
Fri Oct 13 20:17:30 2023	1697253450	0	793	793	540
Fri Oct 13 20:17:32 2023	1697253452	0	793	793	480
Fri Oct 13 20:17:39 2023	1697253459	0	795	795	788
Fri Oct 13 20:17:39 2023	1697253459	0	795	795	565
Fri Oct 13 20:17:39 2023	1697253459	1	794	795	787
Fri Oct 13 20:17:37 2023	1697253457	0	795	795	749
Fri Oct 13 20:17:38 2023	1697253458	0	796	796	781
Fri Oct 13 20:17:33 2023	1697253453	0	796	796	545
Fri Oct 13 20:17:39 2023	1697253459	1	796	796	796
Fri Oct 13 20:17:39 2023	1697253459	0	796	796	780
Fri Oct 13 20:17:33 2023	1697253453	0	797	797	561
Fri Oct 13 20:17:35 2023	1697253455	0	797	797	654
Fri Oct 13 20:17:30 2023	1697253450	0	797	797	492
Fri Oct 13 20:17:38 2023	1697253458	1	798	798	786
Fri Oct 13 20:17:38 2023	1697253458	0	798	798	535
Fri Oct 13 20:17:36 2023	1697253456	0	798	798	624
Fri Oct 13 20:17:32 2023	1697253452	0	798	798	362
Fri Oct 13 20:17:35 2023	1697253455	0	799	799	618
Fri Oct 13 20:17:39 2023	1697253459	0	799	799	761
Fri Oct 13 20:17:39 2023	1697253459	0	800	800	758
Fri Oct 13 20:17:38 2023	1697253458	1	799	800	605
Fri Oct 13 20:17:36 2023	1697253456	0	801	801	570
Fri Oct 13 20:17:34 2023	1697253454	2	799	801	754
Fri Oct 13 20:17:36 2023	1697253456	1	801	802	604
Fri Oct 13 20:17:36 2023	1697253456	0	802	802	638
Fri Oct 13 20:17:28 2023	1697253448	1	802	802	616
Fri Oct 13 20:17:36 2023	1697253456	0	803	803	624
Fri Oct 13 20:17:39 2023	1697253459	1	803	804	801
Fri Oct 13 20:17:28 2023	1697253448	0	804	804	214
Fri Oct 13 20:17:39 2023	1697253459	0	804	804	757
Fri Oct 13 20:17:37 2023	1697253457	0	804	804	444
Fri Oct 13 20:17:30 2023	1697253450	0	804	804	499
Fri Oct 13 20:17:34 2023	1697253454	1	804	804	780
Fri Oct 13 20:17:38 2023	1697253458	1	804	804	785
Fri Oct 13 20:17:26 2023	1697253446	0	806	806	634
Fri Oct 13 20:17:39 2023	1697253459	0	806	806	804
Fri Oct 13 20:17:36 2023	1697253456	1	806	807	543
Fri Oct 13 20:17:36 2023	1697253456	0	807	807	598
Fri Oct 13 20:17:38 2023	1697253458	1	807	808	794
Fri Oct 13 20:17:39 2023	1697253459	0	808	808	806
Fri Oct 13 20:17:39 2023	1697253459	0	808	808	786
Fri Oct 13 20:17:34 2023	1697253454	1	808	808	758
Fri Oct 13 20:17:37 2023	1697253457	0	809	809	782
Fri Oct 13 20:17:32 2023	1697253452	1	808	809	791
Fri Oct 13 20:17:38 2023	1697253458	0	809	809	774
Fri Oct 13 20:17:38 2023	1697253458	0	809	809	784
Fri Oct 13 20:17:32 2023	1697253452	0	809	809	781
Fri Oct 13 20:17:36 2023	1697253456	0	809	809	639
Fri Oct 13 20:17:36 2023	1697253456	4	806	810	673
Fri Oct 13 20:17:27 2023	1697253447	0	810	810	461
Fri Oct 13 20:17:34 2023	1697253454	2	809	811	753
Fri Oct 13 20:17:34 2023	1697253454	0	812	812	762
Fri Oct 13 20:17:35 2023	1697253455	0	812	812	805
Fri Oct 13 20:17:37 2023	1697253457	1	812	813	622
Fri Oct 13 20:17:38 2023	1697253458	1	812	813	772
Fri Oct 13 20:17:32 2023	1697253452	0	813	813	800
Fri Oct 13 20:17:38 2023	1697253458	0	814	814	571
Fri Oct 13 20:17:27 2023	1697253447	0	814	814	491
Fri Oct 13 20:17:26 2023	1697253446	0	815	815	598
Fri Oct 13 20:17:39 2023	1697253459	1	815	815	813
Fri Oct 13 20:17:38 2023	1697253458	1	815	816	633
Fri Oct 13 20:17:27 2023	1697253447	0	816	816	483
Fri Oct 13 20:17:39 2023	1697253459	0	816	816	456
Fri Oct 13 20:17:30 2023	1697253450	0	817	817	630
Fri Oct 13 20:17:38 2023	1697253458	0	817	817	794
Fri Oct 13 20:17:35 2023	1697253455	1	817	818	486
Fri Oct 13 20:17:33 2023	1697253453	0	818	818	759
Fri Oct 13 20:17:34 2023	1697253454	1	817	818	794
Fri Oct 13 20:17:34 2023	1697253454	0	818	818	767
Fri Oct 13 20:17:33 2023	1697253453	0	819	819	807
Fri Oct 13 20:17:34 2023	1697253454	0	819	819	748
Fri Oct 13 20:17:38 2023	1697253458	1	819	819	789
Fri Oct 13 20:17:39 2023	1697253459	1	819	820	398
Fri Oct 13 20:17:27 2023	1697253447	0	820	820	378
Fri Oct 13 20:17:38 2023	1697253458	0	820	820	796
Fri Oct 13 20:17:33 2023	1697253453	0	820	820	756
Fri Oct 13 20:17:33 2023	1697253453	0	821	821	513
Fri Oct 13 20:17:38 2023	1697253458	0	821	821	783
Fri Oct 13 20:17:38 2023	1697253458	0	822	822	798
Fri Oct 13 20:17:36 2023	1697253456	0	822	822	768
Fri Oct 13 20:17:32 2023	1697253452	1	822	822	409
Fri Oct 13 20:17:30 2023	1697253450	0	824	824	632
Fri Oct 13 20:17:38 2023	1697253458	1	824	824	790
Fri Oct 13 20:17:35 2023	1697253455	0	825	825	649
Fri Oct 13 20:17:37 2023	1697253457	0	825	825	765
Fri Oct 13 20:17:33 2023	1697253453	0	825	825	772
Fri Oct 13 20:17:33 2023	1697253453	1	824	825	759
Fri Oct 13 20:17:36 2023	1697253456	0	825	825	674
Fri Oct 13 20:17:27 2023	1697253447	0	826	826	538
Fri Oct 13 20:17:38 2023	1697253458	1	826	827	803
Fri Oct 13 20:17:33 2023	1697253453	1	826	827	739
Fri Oct 13 20:17:27 2023	1697253447	0	828	828	503
Fri Oct 13 20:17:38 2023	1697253458	1	827	828	806
Fri Oct 13 20:17:39 2023	1697253459	0	828	828	405
Fri Oct 13 20:17:35 2023	1697253455	1	828	828	583
Fri Oct 13 20:17:37 2023	1697253457	0	830	830	719
Fri Oct 13 20:17:35 2023	1697253455	0	830	830	742
Fri Oct 13 20:17:36 2023	1697253456	0	830	830	718
Fri Oct 13 20:17:33 2023	1697253453	3	828	830	702
Fri Oct 13 20:17:28 2023	1697253448	0	831	831	331
Fri Oct 13 20:17:28 2023	1697253448	0	831	831	288
Fri Oct 13 20:17:30 2023	1697253450	1	830	831	618
Fri Oct 13 20:17:38 2023	1697253458	0	831	831	808
Fri Oct 13 20:17:27 2023	1697253447	1	831	832	495
Fri Oct 13 20:17:34 2023	1697253454	0	832	832	814
Fri Oct 13 20:17:38 2023	1697253458	1	832	832	809
Fri Oct 13 20:17:27 2023	1697253447	0	833	833	677
Fri Oct 13 20:17:39 2023	1697253459	0	834	834	782
Fri Oct 13 20:17:35 2023	1697253455	0	834	834	830
Fri Oct 13 20:17:38 2023	1697253458	0	835	835	597
Fri Oct 13 20:17:35 2023	1697253455	1	835	835	525
Fri Oct 13 20:17:39 2023	1697253459	0	836	836	819
Fri Oct 13 20:17:39 2023	1697253459	0	836	836	795
Fri Oct 13 20:17:28 2023	1697253448	0	836	836	337
Fri Oct 13 20:17:32 2023	1697253452	0	837	837	395
Fri Oct 13 20:17:38 2023	1697253458	1	838	838	815
Fri Oct 13 20:17:36 2023	1697253456	0	839	839	624
Fri Oct 13 20:17:29 2023	1697253449	0	839	839	657
Fri Oct 13 20:17:36 2023	1697253456	0	839	839	521
Fri Oct 13 20:17:28 2023	1697253448	0	841	841	277
Fri Oct 13 20:17:37 2023	1697253457	1	840	841	786
Fri Oct 13 20:17:33 2023	1697253453	0	841	841	801
Fri Oct 13 20:17:24 2023	1697253444	0	842	842	834
Fri Oct 13 20:17:34 2023	1697253454	1	842	842	743
Fri Oct 13 20:17:28 2023	1697253448	0	842	842	623
Fri Oct 13 20:17:34 2023	1697253454	0	843	843	655
Fri Oct 13 20:17:34 2023	1697253454	2	841	843	816
Fri Oct 13 20:17:27 2023	1697253447	0	844	844	510
Fri Oct 13 20:17:39 2023	1697253459	0	844	844	803
Fri Oct 13 20:17:35 2023	1697253455	0	845	845	458
Fri Oct 13 20:17:39 2023	1697253459	1	844	846	791
Fri Oct 13 20:17:33 2023	1697253453	0	846	846	704
Fri Oct 13 20:17:34 2023	1697253454	0	847	847	808
Fri Oct 13 20:17:28 2023	1697253448	0	847	847	641
Fri Oct 13 20:17:39 2023	1697253459	0	848	848	420
Fri Oct 13 20:17:35 2023	1697253455	0	848	848	620
Fri Oct 13 20:17:28 2023	1697253448	0	849	849	266
Fri Oct 13 20:17:34 2023	1697253454	0	849	849	820
Fri Oct 13 20:17:32 2023	1697253452	1	849	849	404
Fri Oct 13 20:17:33 2023	1697253453	0	849	849	695
Fri Oct 13 20:17:38 2023	1697253458	0	853	853	625
Fri Oct 13 20:17:39 2023	1697253459	0	853	853	825
Fri Oct 13 20:17:39 2023	1697253459	0	853	853	836
Fri Oct 13 20:17:33 2023	1697253453	0	854	854	709
Fri Oct 13 20:17:35 2023	1697253455	0	854	854	739
Fri Oct 13 20:17:26 2023	1697253446	0	854	854	672
Fri Oct 13 20:17:39 2023	1697253459	0	854	854	815
Fri Oct 13 20:17:28 2023	1697253448	0	856	856	455
Fri Oct 13 20:17:39 2023	1697253459	2	855	857	831
Fri Oct 13 20:17:38 2023	1697253458	0	857	857	789
Fri Oct 13 20:17:34 2023	1697253454	0	857	857	805
Fri Oct 13 20:17:36 2023	1697253456	1	857	858	701
Fri Oct 13 20:17:27 2023	1697253447	0	858	858	510
Fri Oct 13 20:17:35 2023	1697253455	0	860	860	849
Fri Oct 13 20:17:36 2023	1697253456	1	863	864	484
Fri Oct 13 20:17:30 2023	1697253450	1	863	864	770
Fri Oct 13 20:17:29 2023	1697253449	1	864	864	630
Fri Oct 13 20:17:24 2023	1697253444	0	865	865	620
Fri Oct 13 20:17:36 2023	1697253456	0	867	867	556
Fri Oct 13 20:17:33 2023	1697253453	0	868	868	806
Fri Oct 13 20:17:33 2023	1697253453	1	870	870	728
Fri Oct 13 20:17:39 2023	1697253459	0	871	871	442
Fri Oct 13 20:17:39 2023	1697253459	0	871	871	450
Fri Oct 13 20:17:38 2023	1697253458	0	871	871	776
Fri Oct 13 20:17:36 2023	1697253456	0	872	872	638
Fri Oct 13 20:17:34 2023	1697253454	0	873	873	854
Fri Oct 13 20:17:36 2023	1697253456	0	873	873	553
Fri Oct 13 20:17:34 2023	1697253454	0	873	873	678
Fri Oct 13 20:17:34 2023	1697253454	0	874	874	731
Fri Oct 13 20:17:27 2023	1697253447	1	874	875	519
Fri Oct 13 20:17:36 2023	1697253456	0	875	875	663
Fri Oct 13 20:17:34 2023	1697253454	0	876	876	808
Fri Oct 13 20:17:35 2023	1697253455	3	874	876	635
Fri Oct 13 20:17:34 2023	1697253454	0	877	877	717
Fri Oct 13 20:17:35 2023	1697253455	1	877	878	632
Fri Oct 13 20:17:34 2023	1697253454	0	879	879	853
Fri Oct 13 20:17:34 2023	1697253454	0	879	879	838
Fri Oct 13 20:17:28 2023	1697253448	0	880	880	281
Fri Oct 13 20:17:28 2023	1697253448	1	880	881	695
Fri Oct 13 20:17:29 2023	1697253449	0	881	881	711
Fri Oct 13 20:17:34 2023	1697253454	0	882	882	862
Fri Oct 13 20:17:28 2023	1697253448	1	882	882	663
Fri Oct 13 20:17:34 2023	1697253454	0	883	883	803
Fri Oct 13 20:17:30 2023	1697253450	0	883	883	846
Fri Oct 13 20:17:26 2023	1697253446	0	884	884	649
Fri Oct 13 20:17:33 2023	1697253453	1	884	885	738
Fri Oct 13 20:17:33 2023	1697253453	0	886	886	819
Fri Oct 13 20:17:29 2023	1697253449	2	884	886	731
Fri Oct 13 20:17:38 2023	1697253458	0	887	887	654
Fri Oct 13 20:17:33 2023	1697253453	1	886	887	844
Fri Oct 13 20:17:36 2023	1697253456	0	889	889	551
Fri Oct 13 20:17:29 2023	1697253449	0	890	890	749
Fri Oct 13 20:17:36 2023	1697253456	0	891	891	571
Fri Oct 13 20:17:39 2023	1697253459	0	891	891	890
Fri Oct 13 20:17:36 2023	1697253456	1	892	893	595
Fri Oct 13 20:17:26 2023	1697253446	3	892	895	569
Fri Oct 13 20:17:34 2023	1697253454	0	896	896	817
Fri Oct 13 20:17:36 2023	1697253456	1	897	897	589
Fri Oct 13 20:17:34 2023	1697253454	0	897	897	889
Fri Oct 13 20:17:39 2023	1697253459	6	893	899	873
Fri Oct 13 20:17:39 2023	1697253459	0	901	901	849
Fri Oct 13 20:17:39 2023	1697253459	4	898	902	861
Fri Oct 13 20:17:34 2023	1697253454	0	903	903	886
Fri Oct 13 20:17:33 2023	1697253453	0	906	906	487
Fri Oct 13 20:17:34 2023	1697253454	2	905	907	812
Fri Oct 13 20:17:32 2023	1697253452	1	906	908	846
Fri Oct 13 20:17:28 2023	1697253448	2	908	910	726
Fri Oct 13 20:17:29 2023	1697253449	1	909	910	705
Fri Oct 13 20:17:39 2023	1697253459	7	904	911	874
Fri Oct 13 20:17:29 2023	1697253449	0	912	912	697
Fri Oct 13 20:17:39 2023	1697253459	0	912	912	888
Fri Oct 13 20:17:39 2023	1697253459	0	913	913	501
Fri Oct 13 20:17:34 2023	1697253454	1	913	914	826
Fri Oct 13 20:17:29 2023	1697253449	0	914	914	710
Fri Oct 13 20:17:32 2023	1697253452	0	914	914	855
Fri Oct 13 20:17:35 2023	1697253455	1	913	914	484
Fri Oct 13 20:17:29 2023	1697253449	0	914	914	676
Fri Oct 13 20:17:34 2023	1697253454	1	914	915	888
Fri Oct 13 20:17:33 2023	1697253453	1	915	916	789
Fri Oct 13 20:17:35 2023	1697253455	0	917	917	815
Fri Oct 13 20:17:28 2023	1697253448	1	917	918	150
Fri Oct 13 20:17:33 2023	1697253453	0	918	918	725
Fri Oct 13 20:17:36 2023	1697253456	2	916	918	592
Fri Oct 13 20:17:36 2023	1697253456	0	918	918	852
Fri Oct 13 20:17:34 2023	1697253454	0	918	918	833
Fri Oct 13 20:17:38 2023	1697253458	0	919	919	652
Fri Oct 13 20:17:38 2023	1697253458	0	920	920	616
Fri Oct 13 20:17:36 2023	1697253456	0	921	921	597
Fri Oct 13 20:17:32 2023	1697253452	0	921	921	875
Fri Oct 13 20:17:32 2023	1697253452	0	921	921	906
Fri Oct 13 20:17:37 2023	1697253457	1	921	922	731
Fri Oct 13 20:17:34 2023	1697253454	0	922	922	848
Fri Oct 13 20:17:35 2023	1697253455	2	919	922	909
Fri Oct 13 20:17:36 2023	1697253456	2	921	923	662
Fri Oct 13 20:17:36 2023	1697253456	0	924	924	635
Fri Oct 13 20:17:29 2023	1697253449	0	925	925	705
Fri Oct 13 20:17:39 2023	1697253459	0	925	925	873
Fri Oct 13 20:17:28 2023	1697253448	0	927	927	692
Fri Oct 13 20:17:38 2023	1697253458	0	927	927	882
Fri Oct 13 20:17:36 2023	1697253456	1	928	928	621
Fri Oct 13 20:17:32 2023	1697253452	0	928	928	909
Fri Oct 13 20:17:29 2023	1697253449	3	926	929	655
Fri Oct 13 20:17:32 2023	1697253452	0	929	929	879
Fri Oct 13 20:17:38 2023	1697253458	0	930	930	724
Fri Oct 13 20:17:38 2023	1697253458	0	931	931	918
Fri Oct 13 20:17:29 2023	1697253449	1	931	931	728
Fri Oct 13 20:17:33 2023	1697253453	0	931	931	787
Fri Oct 13 20:17:34 2023	1697253454	0	932	932	852
Fri Oct 13 20:17:33 2023	1697253453	0	932	932	891
Fri Oct 13 20:17:36 2023	1697253456	2	930	932	645
Fri Oct 13 20:17:39 2023	1697253459	0	933	933	533
Fri Oct 13 20:17:34 2023	1697253454	0	934	934	847
Fri Oct 13 20:17:36 2023	1697253456	0	934	934	597
Fri Oct 13 20:17:30 2023	1697253450	0	935	935	672
Fri Oct 13 20:17:26 2023	1697253446	1	935	936	587
Fri Oct 13 20:17:28 2023	1697253448	1	935	936	916
Fri Oct 13 20:17:39 2023	1697253459	0	936	936	891
Fri Oct 13 20:17:33 2023	1697253453	4	933	937	626
Fri Oct 13 20:17:28 2023	1697253448	0	941	941	721
Fri Oct 13 20:17:37 2023	1697253457	1	941	941	605
Fri Oct 13 20:17:32 2023	1697253452	0	943	943	924
Fri Oct 13 20:17:35 2023	1697253455	1	943	943	696
Fri Oct 13 20:17:39 2023	1697253459	0	946	946	533
Fri Oct 13 20:17:28 2023	1697253448	0	946	946	173
Fri Oct 13 20:17:33 2023	1697253453	6	945	951	618
Fri Oct 13 20:17:35 2023	1697253455	0	951	951	461
Fri Oct 13 20:17:39 2023	1697253459	0	951	951	939
Fri Oct 13 20:17:33 2023	1697253453	0	952	952	921
Fri Oct 13 20:17:38 2023	1697253458	1	953	954	769
Fri Oct 13 20:17:33 2023	1697253453	0	954	954	804
Fri Oct 13 20:17:38 2023	1697253458	0	954	954	782
Fri Oct 13 20:17:32 2023	1697253452	1	955	955	939
Fri Oct 13 20:17:33 2023	1697253453	0	957	957	544
Fri Oct 13 20:17:37 2023	1697253457	2	958	959	622
Fri Oct 13 20:17:32 2023	1697253452	0	960	960	952
Fri Oct 13 20:17:25 2023	1697253445	0	960	960	471
Fri Oct 13 20:17:29 2023	1697253449	1	960	961	804
Fri Oct 13 20:17:29 2023	1697253449	0	961	961	668
Fri Oct 13 20:17:25 2023	1697253445	0	961	961	405
Fri Oct 13 20:17:36 2023	1697253456	1	961	962	679
Fri Oct 13 20:17:32 2023	1697253452	0	962	962	941
Fri Oct 13 20:17:33 2023	1697253453	1	962	963	817
Fri Oct 13 20:17:38 2023	1697253458	0	964	964	946
Fri Oct 13 20:17:27 2023	1697253447	0	964	964	637
Fri Oct 13 20:17:33 2023	1697253453	0	964	964	667
Fri Oct 13 20:17:25 2023	1697253445	1	963	965	456
Fri Oct 13 20:17:33 2023	1697253453	0	965	965	744
Fri Oct 13 20:17:37 2023	1697253457	3	963	965	936
Fri Oct 13 20:17:35 2023	1697253455	0	967	967	957
Fri Oct 13 20:17:26 2023	1697253446	0	967	967	622
Fri Oct 13 20:17:37 2023	1697253457	0	968	968	779
Fri Oct 13 20:17:29 2023	1697253449	0	968	968	836
Fri Oct 13 20:17:36 2023	1697253456	1	970	970	698
Fri Oct 13 20:17:24 2023	1697253444	0	971	971	759
Fri Oct 13 20:17:38 2023	1697253458	3	969	971	944
Fri Oct 13 20:17:38 2023	1697253458	2	969	971	872
Fri Oct 13 20:17:39 2023	1697253459	0	972	972	969
Fri Oct 13 20:17:32 2023	1697253452	0	972	972	903
Fri Oct 13 20:17:30 2023	1697253450	0	973	973	771
Fri Oct 13 20:17:38 2023	1697253458	0	974	974	687
Fri Oct 13 20:17:29 2023	1697253449	1	974	975	835
Fri Oct 13 20:17:37 2023	1697253457	1	975	975	786
Fri Oct 13 20:17:37 2023	1697253457	0	976	976	866
Fri Oct 13 20:17:33 2023	1697253453	0	977	977	850
Fri Oct 13 20:17:29 2023	1697253449	1	976	977	667
Fri Oct 13 20:17:26 2023	1697253446	0	979	979	612
Fri Oct 13 20:17:26 2023	1697253446	0	979	979	644
Fri Oct 13 20:17:29 2023	1697253449	0	980	980	695
Fri Oct 13 20:17:37 2023	1697253457	1	980	981	948
Fri Oct 13 20:17:32 2023	1697253452	1	980	982	964
Fri Oct 13 20:17:34 2023	1697253454	0	982	982	962
Fri Oct 13 20:17:37 2023	1697253457	1	981	982	946
Fri Oct 13 20:17:26 2023	1697253446	0	982	982	600
